,age,education-num,capital-gain,capital-loss,hours-per-week,workclass_ Federal-gov,workclass_ Local-gov,workclass_ Private,workclass_ Self-emp-inc,workclass_ Self-emp-not-inc,workclass_ State-gov,workclass_ Without-pay,education_level_ 10th,education_level_ 11th,education_level_ 12th,education_level_ 1st-4th,education_level_ 5th-6th,education_level_ 7th-8th,education_level_ 9th,education_level_ Assoc-acdm,education_level_ Assoc-voc,education_level_ Bachelors,education_level_ Doctorate,education_level_ HS-grad,education_level_ Masters,education_level_ Preschool,education_level_ Prof-school,education_level_ Some-college,marital-status_ Divorced,marital-status_ Married-AF-spouse,marital-status_ Married-civ-spouse,marital-status_ Married-spouse-absent,marital-status_ Never-married,marital-status_ Separated,marital-status_ Widowed,occupation_ Adm-clerical,occupation_ Armed-Forces,occupation_ Craft-repair,occupation_ Exec-managerial,occupation_ Farming-fishing,occupation_ Handlers-cleaners,occupation_ Machine-op-inspct,occupation_ Other-service,occupation_ Priv-house-serv,occupation_ Prof-specialty,occupation_ Protective-serv,occupation_ Sales,occupation_ Tech-support,occupation_ Transport-moving,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ Black,race_ Other,race_ White,sex_ Female,sex_ Male,native-country_ Cambodia,native-country_ Canada,native-country_ China,native-country_ Columbia,native-country_ Cuba,native-country_ Dominican-Republic,native-country_ Ecuador,native-country_ El-Salvador,native-country_ England,native-country_ France,native-country_ Germany,native-country_ Greece,native-country_ Guatemala,native-country_ Haiti,native-country_ Holand-Netherlands,native-country_ Honduras,native-country_ Hong,native-country_ Hungary,native-country_ India,native-country_ Iran,native-country_ Ireland,native-country_ Italy,native-country_ Jamaica,native-country_ Japan,native-country_ Laos,native-country_ Mexico,native-country_ Nicaragua,native-country_ Outlying-US(Guam-USVI-etc),native-country_ Peru,native-country_ Philippines,native-country_ Poland,native-country_ Portugal,native-country_ Puerto-Rico,native-country_ Scotland,native-country_ South,native-country_ Taiwan,native-country_ Thailand,native-country_ Trinadad&Tobago,native-country_ United-States,native-country_ Vietnam,native-country_ Yugoslavia,income
native-country_ Hong,-0.0082953774189666,0.004068305759103694,-0.004009149036663095,0.0112586193579454,-0.0013521960074566542,-0.004458768470445817,-0.0032345126187441273,0.006815470630132726,-9.089916402027822e-05,-0.007534687183616032,0.0034830282058110943,-0.0005365055894389103,-0.004149831381299317,-1.163835684223781e-05,-0.0028296981962249376,-0.001748271409558027,0.006473401010033078,0.0032614930764014983,0.004259509075937526,0.005284307011544378,-0.0009298895068571658,0.0007450665547127051,0.013561927529544632,-0.004080461503537832,0.01335925245964179,0.021302448765350233,-0.0033082710739654854,-0.01102682590272302,-0.010011315798988542,-0.0006623574775068527,0.007063370657774696,-0.002766942841030988,0.0018279004344605703,0.0006460494182687306,-0.004243061623837404,0.0015449329889102347,-0.00043802106392870237,0.003330224901253751,0.000773672137330597,0.0004178514777217889,-0.005418389701986015,0.0005780277260883632,-0.002817462583055584,-0.0017874118008049888,0.005971554802789548,0.0024206171747440794,-0.003694296650701648,0.0006156602961209016,-0.005782942689470958,0.0007991916271802279,-0.0004983101861256728,0.011311808054928143,-0.010313194110764779,-0.005676079847598013,0.01568499371316049,0.006654666654806905,0.11793761393621766,-0.007993665407705535,-0.002207764686637989,-0.05150389602678255,-0.0001872765072570627,0.0001872765072570627,-0.0005970013305248508,-0.0014970684319160815,-0.0012457940347540136,-0.0010608763646952875,-0.0013518519872018596,-0.0011540267737976272,-0.0007678997847524144,-0.0014214429200910918,-0.001278525489696786,-0.0007025672904884222,-0.0016295628992413424,-0.0008197797725944396,-0.0010864914580109625,-0.0009730157388213571,-0.00011704922541760624,-0.0005103073178015032,1.0,-0.0004966911758669696,-0.001421442920091259,-0.0008764493503220879,-0.0007025672904885439,-0.001171775610872785,-0.0011892618968730904,-0.0011053161796746422,-0.0005365055894387293,-0.0035529371405962,-0.0008113625720937551,-0.00054913705216352,-0.0007855723479126807,-0.001975241223287792,-0.0010543760844783378,-0.0009222687708766121,-0.0015514033061320778,-0.0005235700523269105,-0.001177632964018391,-0.0008685790438914641,-0.000630524604186185,-0.0005970013305247467,-0.08068174992961517,-0.001067337343124923,-0.0005614849627674514,0.0021832044328379
native-country_ Hungary,0.01611497987371779,0.009930528534198521,0.004709406825444235,0.0007093707244843082,-0.005159612312405791,-0.0035745725484984205,-0.005413450555514883,-0.005680913954367002,0.0020412408342167557,0.01794652248400217,-0.0042315130183659235,-0.0004301138677265002,-0.0033268992177570554,-0.0038451479811944687,-0.0022685549966956226,-0.0014015805102551193,-0.0019983101411624295,-0.0027168217333241314,-0.0024581977172125156,0.002471644663021982,0.0011993863971209665,0.005899992111967569,-0.002201914276939867,0.0002737438239414889,0.004835035001510277,-0.0007968658040444046,0.005836020103475916,-0.005201619639690793,-0.0016216889869564782,-0.0005310087016360664,-0.0008459956287187068,0.007877714349850918,-0.0019218480709273672,-0.0035811271668125116,0.009982943021182413,-0.004074780509234042,-0.0003511593125233542,0.008497357149646112,0.005294131891108645,-0.0036705349104379187,-0.004343896126055496,-0.0052905693126429195,-0.00328630978272259,0.014084588600112285,0.005253962372449572,-0.002963710103940876,-0.007354417065005044,0.002763833416818426,0.00039301901942133714,-0.0009676772968708033,0.01099134169603139,0.0030175005002538438,-0.008268036521740714,-0.006866754754983076,0.0008853232273295983,-0.0019666019322033892,-0.0034371129631885705,-0.006408481875120738,-0.0017699539894704954,0.00804230335297267,0.00272407539796376,-0.00272407539796376,-0.00047861300304165815,-0.001200192330105577,-0.0009987468932787912,-0.0008504993151635845,-0.0010837730272627946,-0.0009251775357216316,-0.000615621445420922,-0.0011395637326948004,-0.0010249875382198521,-0.0005632447090926467,-0.0013064124868294679,-0.0006572133741305592,-0.0008710348083167522,-0.0007800618875592674,-9.383778296043519e-05,-0.0004091108434088815,-0.0004966911758669696,1.0,-0.0011395637326949016,-0.0007026450932749419,-0.0005632447090926971,-0.0009394066902964132,-0.0009534253589773885,-0.0008861264942233068,-0.0004301138677264003,-0.002848372068088159,-0.0006504653462738458,-0.00044024044868797225,-0.0006297894515761674,-0.0015835410831986341,-0.0008452880727828819,-0.0007393782952753932,-0.001243752329035016,-0.0004197435118384895,-0.0009441025012371918,-0.0006963355076793534,-0.0005054884451195462,-0.00047861300304175177,-0.0646821583974262,-0.0008556790494962563,-0.0004501397073209529,0.003951088470770864
native-country_ India,-0.00016304355244397124,0.054264075228943255,0.007585534335446605,0.0038336840954986246,0.00463020220726702,-0.0012766831783384686,-0.010880134039952733,-0.005528263907377367,0.009644670552690289,-0.0018764259755367078,0.020434620949935693,-0.0012309103560099633,-0.004731187914978439,0.005723383658079289,-0.006492206013649101,-0.004011077285122299,-0.005718812695525575,-0.007775066692587463,-0.003833489001290919,0.00021926125177347796,-0.006427140517126614,0.011855204242571952,0.025770019521910763,-0.03234394683125578,0.04718094710796082,0.007463304263500288,0.05784911013731059,-0.016138794355008937,-0.018480557370871856,-0.0015196536522518113,0.01601086107384265,0.03964449143059173,-0.009515979067455637,-0.005779682788842628,-0.0026994112058240033,-1.0061275255992221e-05,-0.0010049562844335503,-0.010942790269259837,-0.003957455274734735,-0.010504426321413381,-0.00682395255860025,-0.007299320611469775,-0.014656105340696337,-0.004100877492007022,0.04288682199588617,0.0022119174024995618,0.0040953236243080815,0.005310769854195587,-0.009743143052269887,0.01682594913484157,-0.005356698593418714,0.012822142594162624,-0.009380303574892192,-0.010813103329409513,-0.0070242474460303255,-0.005628069369841431,0.2711660784165254,-0.015671090970673148,0.03466347914569872,-0.12488885712549731,-0.025520888860507886,0.025520888860507886,-0.0013697063642200337,-0.0034347396798388675,-0.0028582382160048216,-0.0024339796815825983,-0.003101568079803674,-0.0026476956343858345,-0.0017618004658967266,-0.003261231281197316,-0.0029333343336401265,-0.0016119074445420723,-0.00373872311478341,-0.00188082926179671,-0.0024927486566924005,-0.0022324001334779694,-0.0002685472557336029,-0.0011708033888093584,-0.001421442920091259,-0.0011395637326949016,1.0,-0.002010846863604491,-0.001611907444542077,-0.00268841697595809,-0.002728535943868614,-0.0025359384114686627,-0.0012309103560101146,-0.008151540648795048,-0.0018615175911085645,-0.001259890852366727,-0.0018023468114330978,-0.004531816490310304,-0.002419066021049573,-0.0021159708369187283,-0.0035594007470869317,-0.0012012322186225194,-0.002701855562221657,-0.0019927899376738206,-0.0014466191597815859,-0.0013697063642200194,-0.18510897832975567,-0.002448803171616982,-0.0012882207921379217,0.02300429920739403
native-country_ Iran,0.0008712790392981084,0.029893189698210285,0.0018408248533773853,0.003994056399597757,0.008298546397431637,0.0009379374157259481,-0.0045757092759461816,-0.007486866241994366,-0.0001285906709989742,0.018818747072241165,-0.004368301799286595,-0.0007589686272879584,-0.005870566661261607,-0.00678505601418505,-0.004003037802224044,-0.002473195392477802,-0.003526170204063935,-0.004794038547098453,-0.004337676803799101,0.010978760688905251,-0.004404160493694984,0.01452805372368124,0.02495311871651389,-0.015155643778487085,0.018898691272704788,-0.0014061303082954712,-0.004680051811444288,-0.0034340256564428092,-0.001448976921609005,-0.0009370052341913921,0.007471105373704242,0.0018120170927555333,-0.008172918912152681,0.0009139350079401095,0.0015890826434648657,-0.007403346490109865,-0.0006196473105918162,-0.004543702794592249,0.008517156151513976,-0.0064769379725158355,-0.007665135042729783,0.0008177079949204228,9.400473683785498e-05,-0.0025285654195588633,0.014005250241091644,-0.005229691851485256,0.0025251409530072807,-0.0027344993519961922,-0.0024759032495790274,0.007516343630378991,-0.0035763630977199575,-0.002478297129801345,-0.005699142834788477,0.00014479122903761758,0.0012295332987956823,-0.0034702186581295675,0.027764331144392168,-0.011308253596816037,0.039745513754568834,-0.01301228725292375,-0.012347675444163602,0.012347675444163602,-0.0008445490396315232,-0.002117830634187688,-0.0017623648421434285,-0.001500770717183132,-0.0019123999213065974,-0.0016325461162091175,-0.0010863108549113631,-0.002010846863604461,-0.0018086684555927827,-0.0009938881207130661,-0.002305264178159629,-0.0011597029759463737,-0.0015370071564564094,-0.0013764785198138291,-0.00016558390385683298,-0.0007219071937192654,-0.0008764493503220879,-0.0007026450932749419,-0.002010846863604491,1.0,-0.0009938881207132901,-0.0016576545414989517,-0.0016823915484262706,-0.001563637583877151,-0.0007589686272877416,-0.005026169116443842,-0.0011477955676449218,-0.0007768377494621721,-0.001111311379167435,-0.0027942786604880894,-0.0014915750837161319,-0.001304689227478465,-0.0021946955647867915,-0.0007406693457176757,-0.0016659406569924007,-0.0012287369556063493,-0.0008919728009000871,-0.0008445490396315154,-0.11413658719814698,-0.00150991075230261,-0.0007943057441025022,0.011826398393670294
native-country_ Ireland,-0.001526020801658054,-0.001924029272179989,-0.00028928046945157353,0.0010651509733807716,0.003671787529439285,-0.005056215757547362,-0.007657299895342035,0.009762808077160023,-0.001299240877794317,-6.189882327086378e-05,-0.005985454907246797,-0.000608394006844716,-0.00470588301688327,0.003001105279721744,-0.0032088601827294848,-0.001982528922066915,-0.0028266001283020993,0.0020226363996716738,0.002984175564951556,-0.0008722935946585041,0.0016965263169879917,0.00414516913696751,-0.0031145972036595616,0.008744588219755151,-0.0034263770091358297,-0.0011271628650402162,-0.003751558854259198,-0.009253813560261406,-0.00455859596850008,-0.0007511092664030053,-0.005912168470435732,0.011142989235441807,0.009020173066669506,-0.0005558513631181816,-0.004811605532977652,-0.005763757523398483,-0.0004967131664835556,0.012019471009349653,-0.0017671345271330606,-0.0007852245834908722,0.001400463337385885,0.005177126972805277,0.00043872588151260656,-0.0020269138826892745,0.005121709665533602,-0.0041921537540581645,-0.005570082410048983,-0.005082138579055961,-0.006557821099092591,-0.004553849448817345,0.01733745364068985,0.004268240012133824,-0.00947792446441785,-0.004616443506569723,-0.00621486292193394,-0.0027817490185245678,-0.00017474547618952804,-0.009064766933475287,-0.002503591444927735,0.009114381606230423,-0.00451708310845547,0.00451708310845547,-0.0006769958015709848,-0.0016976663053367021,-0.001412722699310697,-0.0012030272097621382,-0.0015329917587917049,-0.0013086591952396636,-0.0008707935874259461,-0.001611907444541968,-0.0014498399659599373,-0.000796706944629078,-0.0018479142085231779,-0.0009296251714755703,-0.001232074566519554,-0.00110339380561597,-0.00013273309477439602,-0.0005786853294937672,-0.0007025672904885439,-0.0005632447090926971,-0.001611907444542077,-0.0009938881207132901,1.0,-0.0013287862662674785,-0.0013486156060065287,-0.001253421683986744,-0.0006083940068445233,-0.004029008654496629,-0.0009200801183761266,-0.000622718007136434,-0.0008908341643071402,-0.0022399112814076192,-0.0011956559323623266,-0.0010458470590927335,-0.0017592817152905424,-0.0005937251880864098,-0.001335428468362813,-0.0009849632420935908,-0.0007150109857319036,-0.0006769958015713504,-0.09149260340473324,-0.0012103539191793812,-0.0006367204610827706,0.001956897693386319
native-country_ Italy,0.02444013377602195,-0.025973146039416223,0.00260131438266654,-0.0038371258535769867,0.0015368273742652095,-0.005720645242897084,-0.0034560553160813178,-0.0017656501716110733,0.0059328296746306635,0.009516952377150665,-0.005343122710176928,-0.001014708866574187,0.000857773558476471,-0.006537522487891147,0.019815170587694213,0.023635629408506595,0.05226344641694037,0.01824342320664563,-0.005799289924377466,-0.0008719839832203727,-0.0053926420009447725,-0.004715670225215844,-0.0008764104978862658,-0.0016959186566859509,0.0009055646360895581,-0.0018799365877370632,0.0009520251687631644,-0.014674959861511403,-0.012135706625185086,-0.0012527362594132927,0.023066519786208186,0.003341284891112519,-0.018406530153621096,-0.00032536465545400273,0.006184361646970457,0.0010759063659309782,-0.0008284421748127994,0.007882333914213972,-0.007269681721400455,-0.003367567096469317,0.005607527695967862,0.00842350225859402,0.005143756444322229,-0.003380584728659605,0.0023778807939852827,-0.0069918762124909,-0.007194395138115888,-0.005776853174630924,-0.004530541266802217,0.01981593030110627,-0.009541777285137321,4.687377792714116e-05,-0.010186917718358866,-0.010079602423080312,0.005326680352683646,-0.004639535172805299,-0.00810871088066782,-0.015118655472166138,-0.00417561055641698,0.01897310719846086,-0.007533809060623619,0.007533809060623619,-0.0011291262483819715,-0.002831449740016583,-0.002356207051469465,-0.002006466800693424,-0.0025567975892725587,-0.002182644920550015,-0.001452351542215868,-0.0026884169759572606,-0.0024181130189037166,-0.0013287862662675863,-0.0030820404391848693,-0.0015504736954558749,-0.0020549133832038586,-0.0018402934040814107,-0.00022137865698865173,-0.0009651593016809296,-0.001171775610872785,-0.0009394066902964132,-0.00268841697595809,-0.0016576545414989517,-0.0013287862662674785,1.0,-0.002249286149464987,-0.002090517135256695,-0.0010147088665741157,-0.006719774947205636,-0.0015345539955530418,-0.0010385991250859079,-0.0014857761828662621,-0.0037358320627882058,-0.001994172628736044,-0.0017443141648376304,-0.002934214892354086,-0.0009902435031917246,-0.002227292005304801,-0.0016427691985056911,-0.0011925298059440757,-0.0011291262483822148,-0.15259577651338485,-0.0020186866400190603,-0.0010619530930961443,0.008957815771099917
native-country_ Jamaica,-0.004823381838178509,-0.00712323472727774,-0.006381569089277221,-0.008450320765018017,-0.006977649638112311,-0.005886193395699892,-0.00011147227098758231,0.011728778600693957,-0.006809105859420193,-0.007771916124319772,-0.0032741154414194164,-0.0010298512618258386,-0.0022464725173222838,0.003276896468467545,0.002834465098608768,-0.003355900763366269,-0.00010604599033314696,-0.00303479029712294,0.001759629481720728,0.011804986631469727,-0.0033311934007566124,-0.010240780693880168,0.0032379136106995806,0.004281431775534352,-0.0055187781394924465,0.009726738929032586,-0.0063504038113575195,0.003874259589828175,-0.007158216744937175,-0.001271430712780902,-0.01576830953794641,0.028484595126324404,0.012650631710468438,0.012769976843097986,-0.005344505848065239,0.011858706787488333,-0.0008408049315296365,-0.009164664651649381,-0.002230741261089092,-0.008788614580287655,-0.0014732348140285548,-0.008922335382906823,0.02114219798915312,0.009555087617853661,-0.003668346995809742,-0.0039040195863857185,-0.0061723707037105,0.004696620103466566,-0.0005787938603381828,-0.014617959372267942,0.0035449776875401276,0.02161623817119894,-0.005367363664100419,0.0152191399185245,-0.0038933759178876675,-0.004708770475354238,-0.008229716332754286,0.1360283713910453,0.011574999189403181,-0.11186159479506755,0.022314325678470078,-0.022314325678470078,-0.0011459760823675639,-0.00287370317103838,-0.0023913684851060864,-0.002036409096813225,-0.0025949524147148573,-0.0022152163044916883,-0.0014740248337588263,-0.002728535943868324,-0.002454198268876555,-0.0013486156060059065,-0.003128033409245186,-0.001573611253724201,-0.0020855786426496963,-0.001867755911827878,-0.00022468226774358447,-0.000979562273912397,-0.0011892618968730904,-0.0009534253589773885,-0.002728535943868614,-0.0016823915484262706,-0.0013486156060065287,-0.002249286149464987,1.0,-0.002121713705808018,-0.0010298512618255112,-0.006820053452307447,-0.0015574539857879338,-0.0010540980321901794,-0.001507948266860396,-0.003791581497487242,-0.002023931460205692,-0.0017703443843403376,-0.0029780018771004948,-0.0010050208043634462,-0.0022605296530675122,-0.0016672840730011954,-0.0012103258046449153,-0.001145976082367472,-0.15487294747160674,-0.002048811291529748,-0.0010778005090457687,-0.012385393075445459
native-country_ Japan,-0.002822343370151764,0.021784102003297116,0.00485929181018517,-0.002853011001911232,0.005464998350749817,0.0006695140908086334,-0.008097732855647459,0.00390709339032772,0.002026291795530007,0.0009522199748486001,-0.0020404142199261224,-0.0009571577676427186,-0.004327639333688557,-0.008556834675879317,-0.005048349284557325,-0.003119019806221816,0.0005854569007254388,-0.0060459037024240435,-0.005470372419899007,-0.0026850891832140315,-0.004547582174669147,0.014837337716068388,0.00425353790621676,-0.006482024804169767,0.01100163993356043,-0.0017733124908101174,0.009379153852064259,-0.0017881562490371142,0.0008749163820894659,-0.0011816849945869901,0.00656410814543698,0.004151438888675207,-0.006114690626050005,-0.0022296811562813705,-0.00455785598985321,0.0031910504338224102,-0.0007814555374332454,-0.00712028861247564,0.016526100525512892,-0.005363938448463772,-0.004865375318677317,-0.007744986278354855,0.005726102945462385,-0.0031888485838648803,0.006138557851700589,-0.003161750232047863,-0.002526924616624333,-0.0022735080044172756,-0.010317112484997065,0.004321365811438623,0.004522504487071707,-0.00485379277117722,-0.00993366563217154,-0.0023077912074410765,0.004478101059886299,-0.00437639531415074,0.14745146747454738,-0.0074056589464638,0.007400278408690577,-0.06557097306960426,8.440687958146737e-05,-8.440687958146737e-05,-0.0010650857550287788,-0.0026708588065277204,-0.0022225703901727458,-0.0018926663076133537,-0.002411784062878573,-0.002058852158022719,-0.0013699787256951502,-0.002535938411468052,-0.002280965245627663,-0.0012534216839866332,-0.002907236788537385,-0.0014625356986819036,-0.001938365152171526,-0.001735917743980428,-0.00020882275508474273,-0.0009104184983983861,-0.0011053161796746422,-0.0008861264942233068,-0.0025359384114686627,-0.001563637583877151,-0.001253421683986744,-0.002090517135256695,-0.002121713705808018,1.0,-0.0009571577676425536,-0.0063386504241835905,-0.001447518914139841,-0.0009796930457504401,-0.0014015076257405674,-0.003523947405312139,-0.0018810694224686555,-0.0016453821456403912,-0.0027677954422919452,-0.0009340800028093507,-0.0021009670004055246,-0.0015495964907718013,-0.0011248932620036537,-0.0010650857550287768,-0.14394102349033366,-0.0019041930760433541,-0.0010017224500677327,0.010333415889709489
native-country_ Laos,-0.003067828914957136,-0.010247560917875395,-0.0031577716219949423,-1.962308589947013e-06,-0.0011709454142747806,0.0020525620591571015,-0.0017854746092487873,0.008231888943191901,-0.004189159152477813,-0.006524725229927933,-0.004570708110879583,-0.0004645914913378013,-0.0035935811074372702,-0.004153372325432846,-0.002450400761707334,-0.0015139302132534639,0.02889826226234326,0.004743956268674978,-0.0026552451086491835,0.0017166600558974547,0.005497076242194251,-0.001416787896313462,-0.0023784181689600987,-0.0040805377713626426,-0.005229541882301711,0.02488295831933146,0.004994023308681578,-0.0014815313763793707,-0.008669382442368033,-0.0005735739838160737,0.004573327358624744,0.016298646079559234,0.00048524932605589207,-0.003868187789196399,-0.0036743146137965866,0.004468352872858588,-0.0003793079947985357,0.006660633990614014,-0.005388277660761339,-0.003964762394338796,-0.004692099769043226,0.0274331052767746,-0.004104704462771416,-0.0015478241616105246,-0.008436843935581442,-0.003201279010972417,-0.0016174953630030302,-0.0038809033538590933,-0.005007787470094322,0.0006920666573585709,-0.0033610196108682343,0.002253816076020956,-0.003125836534402972,-0.0007453482642719761,0.009916862474627882,-0.0021242433530000967,0.12513812386566409,-0.006922181252400892,-0.0019118322501744409,-0.0534814280000745,0.0003856985243461616,-0.0003856985243461616,-0.0005169782830579552,-0.0012963988989325968,-0.0010788057382820852,-0.0009186747390932162,-0.0011706475070647464,-0.000999339113025532,-0.0006649692253338428,-0.001230910356009917,-0.0011071498147751564,-0.000608394006844563,-0.001411133588338067,-0.000709895133651232,-0.0009408563428601436,-0.0008425910970789184,-0.00010135975331351361,-0.0004419048794374128,-0.0005365055894387293,-0.0004301138677264003,-0.0012309103560101146,-0.0007589686272877416,-0.0006083940068445233,-0.0010147088665741157,-0.0010298512618255112,-0.0009571577676425536,1.0,-0.0030766955596999352,-0.0007026061886508379,-0.0004755298118713777,-0.0006802729288483863,-0.0017104766171029432,-0.000913045767206793,-0.0007986463367961615,-0.0013434506365858695,-0.00045338985505259855,-0.00101978109039941,-0.0007521532697711473,-0.0005460080415772045,-0.0005169782830580206,-0.06986703449397144,-0.0009242696772679258,-0.0004862225880794548,-0.007618399251609076
native-country_ Mexico,-0.052713937503846404,-0.22761833162013825,-0.023231527666570318,-0.019833543013715416,-0.005121478096831488,-0.021926651516601444,-0.025586598185359785,0.05415575710704866,-0.02014562864802253,-0.016416878896987373,-0.025595140089101492,-0.003076695559700752,0.016155973943264835,0.003974574546496766,0.01616653478197078,0.21614064208052097,0.31095005391648245,0.06452799429166682,0.0775106381425337,-0.022979820317924015,-0.021056536960917024,-0.04621982488965597,-0.014300770363870337,-0.04218728040442595,-0.028423026313241333,0.10531284530893027,-0.017761593574613994,-0.04230541056033092,-0.038691501017083615,-0.0037984176681429274,0.006201871822791847,0.06042974602707645,0.007270588216377081,0.010751137479135649,-0.009064711953821825,-0.027781748109898922,-0.002511916910043571,0.013397562108757645,-0.043613837856115056,0.08391111506568016,0.051068317428553035,0.05213174514712029,0.0328167765559121,0.040640244769478015,-0.04469458783513609,-0.015761046559863497,-0.026788041320848638,-0.019355969792739756,-0.011650264977123242,0.004904192813746624,-0.02117510213457798,0.09390706571508768,-0.02517050522602385,0.009963076853508092,-0.015621715910285815,0.0037473634227235685,-0.023641438778627778,-0.04312633113856185,0.09690625303708766,0.021966002587531307,-0.03558416527161195,0.03558416527161195,-0.0034236201428625005,-0.008585229842376446,-0.00714424798265524,-0.006083801669357899,-0.00775245792080302,-0.006617990791923626,-0.004403670538673842,-0.008151540648794699,-0.007331952871605537,-0.004029008654495393,-0.009345045112382797,-0.004701186410599134,-0.006230696399669332,-0.0055799478366792875,-0.000671241528881915,-0.0029264564799898057,-0.0035529371405962,-0.002848372068088159,-0.008151540648795048,-0.005026169116443842,-0.004029008654496629,-0.006719774947205636,-0.006820053452307447,-0.0063386504241835905,-0.0030766955596999352,1.0,-0.004652916338638851,-0.003149133137325034,-0.004505017286363455,-0.011327404635967217,-0.006046524549296602,-0.005288929487532772,-0.008896823737240883,-0.003002514208420997,-0.006753365077037727,-0.00498103531482448,-0.003615865870127906,-0.003423620142862292,-0.46268517354540734,-0.006120853405706626,-0.003219944630197725,-0.06473033973531883
native-country_ Nicaragua,-0.006591876763054438,-0.01454742458489521,-0.005318162440496818,-0.0009259050787925721,-0.011030034782830222,-0.0019264967823177585,-0.0007805429054808892,0.007163698845893471,-0.006335305748484819,-0.002520464280473097,-0.0035658330819028222,-0.0007026061886511637,-0.001248115563819434,0.004684216010763729,0.0023450040368720457,0.007426795901047089,0.017283940727820985,0.0006423810880593382,0.0015808268912532017,-0.0022685942748899234,-0.0036005461463785066,-0.009158929780618167,0.0026323854573033186,-0.0010005625337108832,0.0009826873384267975,0.015731236715797365,-0.004332502356091321,0.002451837192320445,-0.005264512311080623,-0.0008674214620620583,-0.007281501375698335,-0.0036235804472856204,0.006543728093563622,0.009774013990880523,0.00674190620162976,0.008532893077712086,-0.0005736311351339038,-0.0007792661140387685,-0.012729715744378981,-0.0059959483691118375,0.009241413990722515,0.010547936817375793,0.00638163164384792,0.026176230520832993,-0.008757560358572565,-0.004841325092348214,-0.007827898509251204,0.005812812842206956,-0.001411823476960981,-0.010776474391562967,-0.013057472478362614,0.034203165961755565,0.003777323628558421,0.010854545790906578,0.002524139924701423,-0.0032125136896432476,-0.0015550154646454335,-0.0034704080525036936,0.027974999450220306,-0.002532257749883049,0.009283095520787587,-0.009283095520787587,-0.000781831238511438,-0.001960556545552269,-0.0016314883122071396,-0.0013893206592837527,-0.0017703815040233215,-0.001511310169174126,-0.001005639366396112,-0.0018615175911084326,-0.00167435333217909,-0.0009200801183763472,-0.0021340709217960796,-0.0010735812503997516,-0.0014228661123812357,-0.0012742586344069774,-0.00015328733152882918,-0.0006682970068892715,-0.0008113625720937551,-0.0006504653462738458,-0.0018615175911085645,-0.0011477955676449218,-0.0009200801183761266,-0.0015345539955530418,-0.0015574539857879338,-0.001447518914139841,-0.0007026061886508379,-0.004652916338638851,1.0,-0.0007191483161834611,-0.0010287833046706322,-0.0025867702683404687,-0.0013808079108645023,-0.0012078005500268823,-0.0020317133417424044,-0.0006856658461686382,-0.0015422247685116899,-0.0011374886368079639,-0.000825733222017539,-0.0007818312385114364,-0.10566058942834519,-0.0013977819381937133,-0.0007353191046663891,-0.013993026492932067
native-country_ Outlying-US(Guam-USVI-etc),0.001285617633445228,0.0005475436434458429,-0.006625796802170052,-0.004914321502480937,0.000865532102145681,-0.003952013499337183,-0.0020164911878870827,0.006366072416146365,-0.004287788521349217,-0.0030620001401051333,0.00026335496515774326,-0.00047552981187150056,-0.00367818821442872,-0.004251159130912156,-0.002508092883639806,-0.001549574116008754,-0.0022093127350462224,-0.003003692335157971,0.01381028540161665,0.0014910179648214119,0.00023136540467762494,0.00353838493669096,-0.0024344155360626614,-0.006823444236132226,-0.005352665973937012,-0.0008810072734623003,-0.002932274243537153,0.010147569338615268,0.005609490152970787,-0.0005870781831006234,-0.01054051916515923,-0.0024524698988338824,0.006216203488418368,0.0018085919065975974,0.0022928514236185598,0.0009324081427883085,-0.0003882384046430278,-0.002741416430951952,0.0032224653971211522,-0.0040581085763489256,0.009672358757021477,-0.0018009530278729317,0.005403567988211826,-0.0015842660619121934,-0.002726484961860736,-0.0032766497755986,-0.0019499137870389268,-0.003972275162501461,-0.0005764289342627569,-0.010348906537418058,0.012151923109482278,0.0020261779689767496,-0.0034695052511529555,0.002185956061615506,-8.236491692839878e-05,-0.002174256440021763,0.014184198178473191,0.020471819178100252,-0.0019568443400423225,-0.02292454898398811,0.003963323745417134,-0.003963323745417134,-0.000529149995788014,-0.0013269212545085757,-0.0011042050905711975,-0.0009403039745595894,-0.0011982091776982947,-0.00102286750677217,-0.0006806252299473031,-0.0012598908523666365,-0.0011332164986862165,-0.0006227180071364606,-0.0014443572521229036,-0.0007266088717670094,-0.0009630078209785776,-0.0008624290228062192,-0.00010374616264642148,-0.00045230906743171204,-0.00054913705216352,-0.00044024044868797225,-0.001259890852366727,-0.0007768377494621721,-0.000622718007136434,-0.0010385991250859079,-0.0010540980321901794,-0.0009796930457504401,-0.0004755298118713777,-0.003149133137325034,-0.0007191483161834611,1.0,-0.0006962892431478969,-0.001750747999277964,-0.0009345424744208778,-0.0008174496291250953,-0.0013750807760902184,-0.00046406444478055563,-0.0010437907691125462,-0.0007698619314841739,-0.0005588632295944282,-0.0005291499957880087,-0.07151198071512886,-0.0009460306397009752,-0.0004976701901519668,-0.010341577451285491
